('Stockfish 17.1 64-bit 8CPU', 'https://github.com/official-stockfish/Stockfish', 'Marco Costalba, Joona Kiiski, Stockfish team members', '3817', 'saved_engines\\Stockfish 17.1 64-bit 8CPU\\stockfish\\stockfish-windows-x86-64.exe', '1', '2024-03-30T17:18:38Z', 'C++')
('Simbelmyne 1.9.0 64-bit', 'https://github.com/sroelants/simbelmyne', 'Sam Roelants (France)', '3091', 'saved_engines\\Simbelmyne 1.9.0 64-bit\\simbelmyne-v1.9.0-x86_64-v1.exe', '116', '2024-07-08T21:18:16Z', 'Rust')
('Avalanche 1.3.0 64-bit', 'https://github.com/SnowballSH/Avalanche', 'Yinuo Huang (China)', '3090', 'saved_engines\\Avalanche 1.3.0 64-bit\\Avalanche-x86_64-windows-1.3.0.exe', '116', '2022-11-06T01:32:44Z', 'Zig')
('Winter 0.7 64-bit 4CPU', 'https://github.com/rosenthj/Winter', 'Jonathan Rosenthal (Switzerland)', '3087', 'saved_engines\\Winter 0.7 64-bit 4CPU\\Winter_0.7_Ancient.exe', '117', '2019-09-21T05:53:41Z', 'C++')
('MIDA 2.2 64-bit', 'https://github.com/GiacomoPorpiglia/Mida', 'Giacomo Porpiglia (Italy)', '3087', 'saved_engines\\MIDA 2.2 64-bit\\mida_engine-2.2.exe', '117', '2023-10-24T17:21:22Z', 'C++')
('Halogen 8.1 64-bit 4CPU', 'https://github.com/KierenP/Halogen', 'Kieren Pearson (Australia)', '3079', 'saved_engines\\Halogen 8.1 64-bit 4CPU\\Halogen8.1-x64-nopopcnt.exe', '118', '2020-11-11T09:43:33Z', 'C++')
('Princhess 0.15.1 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '3077', 'saved_engines\\Princhess 0.15.1 64-bit\\princhess.exe', '118', '2023-12-18T11:26:31Z', 'Rust')
('Altair 4.0.0 64-bit', 'https://github.com/Alex2262/AltairChessEngine', 'Alexander Tian', '3074', 'saved_engines\\Altair 4.0.0 64-bit\\Altair4.0.0_windows_64.exe', '118', '2023-07-10T16:28:54Z', 'C++')
('monty 1.0.0 64-bit', 'https://github.com/jw1912/monty', 'Jamie Whiting (UK)', '3070', 'saved_engines\\monty 1.0.0 64-bit\\monty-1.0.0-avx2.exe', '121', '2024-05-28T17:03:49Z', 'Rust')
('Weiss 1.2 64-bit', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '3066', 'saved_engines\\Weiss 1.2 64-bit\\weiss-nopopcnt.exe', '121', '2020-10-17T22:08:59Z', 'C')
('Marvin 3.4.0 64-bit 4CPU', 'https://github.com/bmdanielsson/marvin-chess', 'Martin Danielsson', '3062', 'saved_engines\\Marvin 3.4.0 64-bit 4CPU\\marvin_3.4.0_binaries\\windows\\marvin_32bit.exe', '122', '2019-07-09T12:56:51Z', 'C')
('FabChess 1.16 64-bit', 'https://github.com/fabianvdW/FabChess', 'Fabian von der Warth (Germany)', '3059', 'saved_engines\\FabChess 1.16 64-bit\\FabChessv1.16BMI2Win64.exe', '122', '2020-11-03T21:34:40Z', 'Rust')
('Minic 1.35 64-bit 4CPU', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3059', 'saved_engines\\Minic 1.35 64-bit 4CPU\\minic_1.35_mingw_x64_avx2_bmi2.exe', '122', '2020-01-19T09:05:25Z', 'C++')
('Patricia 1.0 64-bit', 'https://github.com/Adam-Kulju/Patricia', 'Adam Kulju', '3057', 'saved_engines\\Patricia 1.0 64-bit\\patricia-v2-windows.exe', '123', '2024-02-27T04:17:09Z', 'C++')
('Polaris 1.8.1 64-bit', 'https://github.com/Ciekce/Polaris', 'Conor Anstey (U.K.)', '3053', 'saved_engines\\Polaris 1.8.1 64-bit\\polaris-1.8.0-bmi2.exe', '124-125', '2023-06-25T23:39:06Z', 'C++')
('Minic 2.07 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3052', 'saved_engines\\Minic 2.07 64-bit\\minic_2.07_mingw_x64_avx2_bmi2.exe', '124-125', '2020-04-13T08:47:30Z', 'C++')
('Amoeba 3.4 64-bit', 'https://github.com/abulmo/amoeba', 'Richard Delorme (France)', '3051', 'saved_engines\\Amoeba 3.4 64-bit\\amoeba-3.4-x64-nopopcount.exe', '124-125', '2021-12-16T16:42:57Z', 'D')
('Peacekeeper 1.60 64-bit', 'https://github.com/Sazgr/peacekeeper', 'Kyle Zhang', '3049', 'saved_engines\\Peacekeeper 1.60 64-bit\\peacekeeper-160.exe', '124-125', '2023-06-29T16:59:56Z', 'C')
('Cadie 1.7 64-bit', 'https://github.com/mwyngaarden/Cadie', 'Martin Wyngaarden (USA)', '3048', 'saved_engines\\Cadie 1.7 64-bit\\Cadie_1.7D.exe', '124-125', '2024-03-27T22:41:54Z', 'C++')
('FabChess 1.14 64-bit 4CPU', 'https://github.com/fabianvdW/FabChess', 'Fabian von der Warth (Germany)', '3045', 'saved_engines\\FabChess 1.14 64-bit 4CPU\\FabChessv1.14POPCNTWin64.exe', '126', '2020-03-12T16:32:39Z', 'Rust')
('Midnight 6 64-bit', 'https://github.com/archishou/MidnightChessEngine', 'Archishmaan Peyyet (USA)', '3045', 'saved_engines\\Midnight 6 64-bit\\midnight-windows.exe', '126', '2023-05-01T01:25:26Z', 'C++')
('Amoeba 3.3 64-bit', 'https://github.com/abulmo/amoeba', 'Richard Delorme (France)', '3041', 'saved_engines\\Amoeba 3.3 64-bit\\amoeba-win64-nopopcount.exe', '127', '2021-03-14T15:19:54Z', 'D')
('Simbelmyne 1.8.0 64-bit', 'https://github.com/sroelants/simbelmyne', 'Sam Roelants (France)', '3040', 'saved_engines\\Simbelmyne 1.8.0 64-bit\\simbelmyne-v1.8.0-x86_64-v1.exe', '127', '2024-06-09T14:25:22Z', 'Rust')
('Viridithas 4.0.0 64-bit', 'https://github.com/cosmobobak/virtue', 'Cosmo Bobak (Scotland)', '3033', 'saved_engines\\Viridithas 4.0.0 64-bit\\viridithas4.0.0-avx2.exe', '127', '2022-11-06T00:53:51Z', 'Rust')
('Koivisto 3.0 64-bit', 'https://github.com/Luecx/Koivisto', 'Kim Kahre (Finland) , Finn Eggers (Germany)', '3031', 'saved_engines\\Koivisto 3.0 64-bit\\Koivisto_3.0-x64-windows-popcnt-avx.exe', '128', '2020-10-17T18:38:45Z', 'C++')
('Smallbrain 4.0 64-bit', 'https://github.com/Disservin/Smallbrain', 'Max Allendorf (Germany)', '3031', 'saved_engines\\Smallbrain 4.0 64-bit\\smallbrain_4.0.exe', '128', '2022-06-23T14:36:49Z', 'C++')
('Frozenight 4.0.0 64-bit', 'https://github.com/MinusKelvin/frozenight', 'Mark Carlson (Australia)', '3030', 'saved_engines\\Frozenight 4.0.0 64-bit\\frozenight-4.0.0-windows-x86-64-v2.exe', '128', '2022-07-12T04:59:34Z', 'Rust')
('Minic 1.51 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3028', 'saved_engines\\Minic 1.51 64-bit\\minic_1.51_mingw_x64_avx2_bmi2.exe', '128', '2020-03-08T19:12:42Z', 'C++')
('Avalanche 1.2.0 64-bit', 'https://github.com/SnowballSH/Avalanche', 'Yinuo Huang (China)', '3024', 'saved_engines\\Avalanche 1.2.0 64-bit\\Avalanche-x86_64-windows-1.2.0.exe', '128', '2022-09-01T23:09:09Z', 'Zig')
('Mantissa 3.0.0 64-bit', 'https://github.com/jtheardw/mantissa', 'Jeremy Wright (USA)', '3023', 'saved_engines\\Mantissa 3.0.0 64-bit\\mantissa-3.0.0-avx.exe', '128', '2021-12-10T22:04:11Z', 'Rust')
('Minic 1.44 64-bit', 'https://github.com/tryingsomestuff/Minic', 'Vivien Clauzon (France)', '3021', 'saved_engines\\Minic 1.44 64-bit\\minic_1.44_mingw_x64_avx2_bmi2.exe', '128', '2020-02-21T20:13:36Z', 'C++')
('Combusken 1.1.1 64-bit', 'https://github.com/mhib/combusken', 'Marcin Henryk Bartkowiak (Poland)', '3016', 'saved_engines\\Combusken 1.1.1 64-bit\\combusken-windows-64.exe', '128', '2020-04-06T16:36:17Z', 'Go')
('Counter 3.7 64-bit', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '3011', 'saved_engines\\Counter 3.7 64-bit\\counter-3.7-windows-amd64.exe', '128', '2021-02-16T23:04:05Z', 'Go')
('Altair 3.0.0 64-bit', 'https://github.com/Alex2262/AltairChessEngine', 'Alexander Tian', '3007', 'saved_engines\\Altair 3.0.0 64-bit\\Altair3.0.0_windows_64.exe', '128', '2023-05-28T04:18:32Z', 'C++')
('Nalwald 16 64-bit', 'https://github.com/tsoj/Nalwald', 'Jost Triller (Germany)', '3006', 'saved_engines\\Nalwald 16 64-bit\\Nalwald-16-modern.exe', '128', '2024-07-10T22:58:54Z', 'Nim')
('Drofa 3.1.0 64-bit', 'https://github.com/justNo4b/Drofa', 'Alexander Litov (Russia)', '3003', 'saved_engines\\Drofa 3.1.0 64-bit\\Drofa_3.1.0.exe', '128', '2021-07-09T23:57:29Z', 'C++')
('Counter 3.4 64-bit 4CPU', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '3001', 'saved_engines\\Counter 3.4 64-bit 4CPU\\Counter-v3.4-windows-64.exe', '128', '2019-10-19T19:35:17Z', 'Go')
('Inanis 1.5.0 64-bit', 'https://github.com/Tearth/Inanis', 'Pawel Osikowski (Poland)', '3001', 'saved_engines\\Inanis 1.5.0 64-bit\\inanis.exe', '129', '2024-11-01T13:07:24Z', 'Rust')
('Weiss 1.0 64-bit 4CPU', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '3001', 'saved_engines\\Weiss 1.0 64-bit 4CPU\\weiss-nopopcnt.exe', '129', '2020-06-02T10:38:36Z', 'C')
('Mr Bob 1.0.0 64-bit', 'https://github.com/bobsquared/Mr_Bob_Chess', 'Vincent Yu (Canada)', '2997', 'saved_engines\\Mr Bob 1.0.0 64-bit\\Windows\\bob_x64.exe', '131', '2021-03-16T08:25:33Z', 'C++')
('Weiss 1.1 64-bit', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '2995', 'saved_engines\\Weiss 1.1 64-bit\\weiss-nopopcnt.exe', '131', '2020-09-02T16:04:39Z', 'C')
('Igel 2.2.2 64-bit', 'https://github.com/vshcherbyna/igel', 'Volodymyr Shcherbyna (Ukraine)', '2992', 'saved_engines\\Igel 2.2.2 64-bit\\windows\\igel-x64_old_cpu.exe', '131', '2019-12-23T01:08:50Z', 'C++')
('Pingu 4.0.0 64-bit', 'https://github.com/WillChing01/Pingu', 'William Ching (U.K.)', '2991', 'saved_engines\\Pingu 4.0.0 64-bit\\Pingu-4.0.0.exe', '132', '2024-08-11T20:05:50Z', 'C++')
('monty 0.1.0 64-bit', 'https://github.com/jw1912/monty', 'Jamie Whiting (UK)', '2991', 'saved_engines\\monty 0.1.0 64-bit\\monty-0.1.0-avx2.exe', '132', '2024-03-26T22:04:39Z', 'Rust')
('Puffin 5.0 64-bit', 'https://github.com/kurt1288/Puffin', 'Kurt Peters (USA)', '2988', 'saved_engines\\Puffin 5.0 64-bit\\Puffin-5.0.exe', '133', '2024-11-25T22:36:12Z', 'C#')
('Zahak 7.1 64-bit', 'https://github.com/amanjpro/zahak', 'Amanj Sherwany (Canada)', '2976', 'saved_engines\\Zahak 7.1 64-bit\\zahak-windows-386-7.1.exe', '134', '2021-10-04T13:17:53Z', 'Go')
('Devre 1.0 64-bit', 'https://github.com/OmerFarukTutkun/Devre', 'Omer Faruk Tutkun (Turkey)', '2975', 'saved_engines\\Devre 1.0 64-bit\\devre-1.0-avx2.exe', '134', '2021-10-05T18:01:52Z', 'C++')
('Inanis 1.4.0 64-bit', 'https://github.com/Tearth/Inanis', 'Pawel Osikowski (Poland)', '2962', 'saved_engines\\Inanis 1.4.0 64-bit\\inanis.exe', '134', '2024-08-03T11:00:11Z', 'Rust')
('Viridithas 3.0.0 64-bit', 'https://github.com/cosmobobak/virtue', 'Cosmo Bobak (Scotland)', '2962', 'saved_engines\\Viridithas 3.0.0 64-bit\\viridithas3.0.0-avx2.exe', '134', '2022-10-18T18:33:00Z', 'Rust')
('Cadie 1.5 64-bit', 'https://github.com/mwyngaarden/Cadie', 'Martin Wyngaarden (USA)', '2956', 'saved_engines\\Cadie 1.5 64-bit\\Cadie_1.5D.exe', '134', '2023-06-26T17:38:23Z', 'C++')
('Counter 3.5 64-bit', 'https://github.com/ChizhovVadim/CounterGo', 'Vadim Chizhov', '2955', 'saved_engines\\Counter 3.5 64-bit\\counter-3.5-windows-amd64.exe', '134', '2020-05-10T09:48:52Z', 'Go')
('Seawall 20240926 64-bit', 'https://github.com/petur/seawall', 'Petur Runolfsson (Iceland)', '2954', 'saved_engines\\Seawall 20240926 64-bit\\seawall-20240926-windows-clang.exe', '135', '2024-09-26T18:57:34Z', 'C++')
('Jackal 1.0.0 64-bit', 'https://github.com/TomaszJaworski777/Jackal', 'Tomasz Jaworski (Poland)', '2948', 'saved_engines\\Jackal 1.0.0 64-bit\\jackal-1.0.0-x86-64-v2.exe', '137', '2024-12-04T13:45:04Z', 'Rust')
('Black Marlin 2.0 64-bit', 'https://github.com/dsekercioglu/blackmarlin', 'Doruk SEKERCIOGLU (Turkey)', '2942', 'saved_engines\\Black Marlin 2.0 64-bit\\blackmarlin-popcnt-avx2.exe', '138-139', '2021-12-07T22:55:29Z', 'Rust')
('Polaris 1.7.0 64-bit', 'https://github.com/Ciekce/Polaris', 'Conor Anstey (U.K.)', '2942', 'saved_engines\\Polaris 1.7.0 64-bit\\polaris-1.7.0-bmi2.exe', '140', '2023-06-04T20:15:54Z', 'C++')
('Renegade 0.12.0 64-bit', 'https://github.com/pkrisz99/Renegade', 'Krisztian Peocz (Hungary)', '2942', 'saved_engines\\Renegade 0.12.0 64-bit\\Renegade_0-12-0_win_x86-64-bmi2.exe', '140', '2023-10-12T15:39:18Z', 'C++')
('Smallbrain 3.0 64-bit', 'https://github.com/Disservin/Smallbrain', 'Max Allendorf (Germany)', '2939', 'saved_engines\\Smallbrain 3.0 64-bit\\smallbrain_3.0-x64-windows.exe', '140', '2022-06-15T10:34:48Z', 'C++')
('Reckless 0.4.0 64-bit', 'https://github.com/codedeliveryservice/Reckless', 'Arseniy Surkov', '2938', 'saved_engines\\Reckless 0.4.0 64-bit\\reckless.exe', '140', '2023-12-13T15:09:33Z', 'Rust')
('Arcanum 2.2 64-bit', 'https://github.com/LarsAur/Arcanum', 'Lars Aurud (Norway)', '2929', 'saved_engines\\Arcanum 2.2 64-bit\\Arcanum.exe', '141', '2024-07-20T12:37:49Z', 'C++')
('Simbelmyne 1.7.0 64-bit', 'https://github.com/sroelants/simbelmyne', 'Sam Roelants (France)', '2929', 'saved_engines\\Simbelmyne 1.7.0 64-bit\\simbelmyne-v1.7.0-x86_64-v1.exe', '141', '2024-05-17T08:30:44Z', 'Rust')
('Velvet 2.0.0 64-bit', 'https://github.com/mhonert/velvet-chess', 'Martin Honert (Germany)', '2924', 'saved_engines\\Velvet 2.0.0 64-bit\\velvet-v2.0.0-x86_64-avx2.exe', '142', '2021-07-24T08:38:37Z', 'Rust')
('Leorik 2.5 64-bit', 'https://github.com/lithander/Leorik', 'Thomas Jahn (Germany)', '2923', 'saved_engines\\Leorik 2.5 64-bit\\Leorik 2.5 Windows Classic\\Leorik-2.5-Classic.exe', '142', '2023-09-27T22:47:19Z', 'C#')
('Nalwald 15 64-bit', 'https://github.com/tsoj/Nalwald', 'Jost Triller (Germany)', '2917', 'saved_engines\\Nalwald 15 64-bit\\Nalwald-15-modern.exe', '142', '2024-07-10T22:57:59Z', 'Nim')
('Seawall 20231015 64-bit', 'https://github.com/petur/seawall', 'Petur Runolfsson (Iceland)', '2916', 'saved_engines\\Seawall 20231015 64-bit\\seawall-20231015-windows-clang.exe', '142', '2023-10-15T09:15:34Z', 'C++')
('Berserk 3.2.0 64-bit', 'https://github.com/jhonnold/berserk', 'Jay Honnold (USA)', '2915', 'saved_engines\\Berserk 3.2.0 64-bit\\berserk-3.2.0-x64-popcnt.exe', '142', '2021-03-25T18:21:54Z', 'C')
('Lambergar 0.5.0 64-bit', 'https://github.com/jabolcni/Lambergar', 'Janez Podobnik (Slovenia)', '2912', 'saved_engines\\Lambergar 0.5.0 64-bit\\lambergar-v0.5.0-x86_64-win-POPCNT.exe', '142', '2024-03-01T08:50:17Z', 'Zig')
('Frozenight 3.0.0 64-bit', 'https://github.com/MinusKelvin/frozenight', 'Mark Carlson (Australia)', '2909', 'saved_engines\\Frozenight 3.0.0 64-bit\\frozenight-3.0.0-windows-x86-64-v2.exe', '143', '2022-04-09T06:03:32Z', 'Rust')
('Zahak 7.1', 'https://github.com/amanjpro/zahak', 'Amanj Sherwany (Canada)', '2908', 'saved_engines\\Zahak 7.1\\zahak-windows-386-7.1.exe', '143', '2021-10-04T13:17:53Z', 'Go')
('Avalanche 1.1.0 64-bit', 'https://github.com/SnowballSH/Avalanche', 'Yinuo Huang (China)', '2907', 'saved_engines\\Avalanche 1.1.0 64-bit\\Avalanche-x86_64-windows-1.1.0.exe', '143', '2022-07-28T21:07:58Z', 'Zig')
('Drofa 3.0.0 64-bit', 'https://github.com/justNo4b/Drofa', 'Alexander Litov (Russia)', '2905', 'saved_engines\\Drofa 3.0.0 64-bit\\Drofa_3.0.0_popcnt.exe', '143', '2021-04-17T11:21:24Z', 'C++')
('Monolith 1.0 64-bit 4CPU', 'https://github.com/cimarronOST/Monolith', 'Jonas Mayr (Italy)', '2898', 'saved_engines\\Monolith 1.0 64-bit 4CPU\\Monolith_1_x64.exe', '147', '2018-11-06T19:42:23Z', 'C++')
('Puffin 4.0 64-bit', 'https://github.com/kurt1288/Puffin', 'Kurt Peters (USA)', '2890', 'saved_engines\\Puffin 4.0 64-bit\\Puffin-4.0.exe', '147', '2024-10-02T02:52:55Z', 'C#')
('FabChess 1.13 64-bit', 'https://github.com/fabianvdW/FabChess', 'Fabian von der Warth (Germany)', '2879', 'saved_engines\\FabChess 1.13 64-bit\\FabChessv1.13POPCNTWin64.exe', '147', '2019-11-24T14:19:52Z', 'Rust')
('Weiawaga 5.0 64-bit', 'https://github.com/Heiaha/Weiawaga', 'Kyle Krowpman (USA)', '2877', 'saved_engines\\Weiawaga 5.0 64-bit\\Weiawaga-v5.0-x86_64-pc-windows-msvc.exe', '148', '2022-04-23T03:19:49Z', 'Rust')
('Svart 3 64-bit', 'https://github.com/crippa1337/svart', 'Cristopher Torgrip (Sweden)', '2871', 'saved_engines\\Svart 3 64-bit\\svart3-avx2.exe', '148', '2023-04-03T12:24:16Z', 'Rust')
('Wahoo 3.0.0 64-bit', 'https://github.com/spamdrew128/Wahoo', 'Andrew Hockman (USA)', '2871', 'saved_engines\\Wahoo 3.0.0 64-bit\\wahoo_v3-x86_64-win-v1.exe', '148', '2023-07-17T22:52:34Z', 'Rust')
('Bit-Genie 8 64-bit', 'https://github.com/Aryan1508/Bit-Genie', 'Aryan Parekh (Oman)', '2870', 'saved_engines\\Bit-Genie 8 64-bit\\Bit-Genie-8-bmi2.exe', '148', '2021-07-07T12:46:51Z', 'C++')
('Seer 1.1 64-bit', 'https://github.com/connormcmonigle/seer-nnue', 'Connor McMonigle (USA)', '2869', 'saved_engines\\Seer 1.1 64-bit\\seer_generic.exe', '148', '2020-11-02T05:52:48Z', 'C++')
('Polaris 1.6.1 64-bit', 'https://github.com/Ciekce/Polaris', 'Conor Anstey (U.K.)', '2865', 'saved_engines\\Polaris 1.6.1 64-bit\\polaris-1.6.0-bmi2.exe', '148', '2023-05-04T07:00:02Z', 'C++')
('Altair 2.0.0 64-bit', 'https://github.com/Alex2262/AltairChessEngine', 'Alexander Tian', '2858', 'saved_engines\\Altair 2.0.0 64-bit\\Altair2.0.0_windows_64.exe', '148', '2023-04-02T15:56:47Z', 'C++')
('Seawall 20230629 64-bit', 'https://github.com/petur/seawall', 'Petur Runolfsson (Iceland)', '2857', 'saved_engines\\Seawall 20230629 64-bit\\seawall-20230629-windows-clang.exe', '148', '2023-06-29T08:54:20Z', 'C++')
('Inanis 1.3.0 64-bit', 'https://github.com/Tearth/Inanis', 'Pawel Osikowski (Poland)', '2855', 'saved_engines\\Inanis 1.3.0 64-bit\\inanis.exe', '148', '2024-06-14T15:53:11Z', 'Rust')
('Mr Bob 0.9.0 64-bit', 'https://github.com/bobsquared/Mr_Bob_Chess', 'Vincent Yu (Canada)', '2854', 'saved_engines\\Mr Bob 0.9.0 64-bit\\Windows\\bob_x64.exe', '148', '2020-10-28T23:20:03Z', 'C++')
('Weiss 0.10 64-bit', 'https://github.com/TerjeKir/weiss', 'Terje Kirstihagen (Norway)', '2853', 'saved_engines\\Weiss 0.10 64-bit\\weiss-nopopcnt.exe', '148', '2020-04-25T22:02:07Z', 'C')
('Princhess 0.13.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '2848', 'saved_engines\\Princhess 0.13.0 64-bit\\princhess.exe', '148', '2023-09-26T09:19:16Z', 'Rust')
('Black Marlin 1.0 64-bit', 'https://github.com/dsekercioglu/blackmarlin', 'Doruk SEKERCIOGLU (Turkey)', '2844', 'saved_engines\\Black Marlin 1.0 64-bit\\blackmarlin-popcnt-avx.exe', '148', '2021-10-25T22:31:40Z', 'Rust')
('Inanis 1.2.0 64-bit', 'https://github.com/Tearth/Inanis', 'Pawel Osikowski (Poland)', '2839', 'saved_engines\\Inanis 1.2.0 64-bit\\inanis.exe', '148', '2023-01-15T11:35:10Z', 'Rust')
('Leorik 2.4 64-bit', 'https://github.com/lithander/Leorik', 'Thomas Jahn (Germany)', '2834', 'saved_engines\\Leorik 2.4 64-bit\\Leorik 2.4 Windows\\Leorik-2.4.exe', '148', '2023-03-25T14:53:34Z', 'C#')
('Zahak 6.2 64-bit', 'https://github.com/amanjpro/zahak', 'Amanj Sherwany (Canada)', '2828', 'saved_engines\\Zahak 6.2 64-bit\\zahak-windows-386-6.2.exe', '149', '2021-09-05T22:24:18Z', 'Go')
('Dumb 2.1 64-bit', 'https://github.com/abulmo/Dumb', 'Richard Delorme (France)', '2826', 'saved_engines\\Dumb 2.1 64-bit\\dumb-2.1.exe', '150', '2024-04-13T15:15:01Z', 'D')
('Lynx 1.5.0 64-bit', 'https://github.com/lynx-chess/Lynx', 'Eduardo Caceres (Spain)', '2820', 'saved_engines\\Lynx 1.5.0 64-bit\\Lynx.Cli.exe', '151', '2024-06-09T00:16:06Z', 'C#')
('Belette 3.0.0 64-bit', 'https://github.com/vincentbab/Belette', 'Vincent Bab', '2811', 'saved_engines\\Belette 3.0.0 64-bit\\belette-3.0.0-windows-x64-avx2-bmi2.exe', '153', '2024-03-28T01:30:53Z', 'C++')
('Odonata 0.8.0 64-bit', 'https://github.com/akanalytics/odonata', 'Andy Watkins (England)', '2799', 'saved_engines\\Odonata 0.8.0 64-bit\\odonata-0.8.0-windows-generic.exe', '154-155', '2024-02-06T17:24:43Z', 'Rust')
('Midnight 5 64-bit', 'https://github.com/archishou/MidnightChessEngine', 'Archishmaan Peyyet (USA)', '2793', 'saved_engines\\Midnight 5 64-bit\\midnightv5-windows.exe', '156-157', '2023-04-12T15:53:39Z', 'C++')
('Yakka 1.1 64-bit', 'https://github.com/CJDalrymple/Yakka', 'Christopher Crone', '2793', 'saved_engines\\Yakka 1.1 64-bit\\Yakka.v1.1.x64.exe', '156-157', '2024-09-16T17:04:44Z', 'Pascal')
('Peacekeeper 1.50 64-bit', 'https://github.com/Sazgr/peacekeeper', 'Kyle Zhang', '2791', 'saved_engines\\Peacekeeper 1.50 64-bit\\peacekeeper-150.exe', '156-157', '2023-06-08T13:52:39Z', 'C')
('Nalwald 1.11 64-bit', 'https://github.com/tsoj/Nalwald', 'Jost Triller (Germany)', '2783', 'saved_engines\\Nalwald 1.11 64-bit\\Nalwald-modern.exe', '156-157', '2024-07-10T22:54:48Z', 'Nim')
('Mess 0.3.0 64-bit', 'https://github.com/raklaptudirm/mess', 'Rak Laptudirm (India)', '2779', 'saved_engines\\Mess 0.3.0 64-bit\\mess-windows-386.exe', '158', '2023-05-31T05:01:33Z', 'Go')
('Puffin 3.0 64-bit', 'https://github.com/kurt1288/Puffin', 'Kurt Peters (USA)', '2777', 'saved_engines\\Puffin 3.0 64-bit\\Puffin-3.0.exe', '158', '2024-03-14T02:04:58Z', 'C#')
('Javelin 3.0.0 64-bit', 'https://github.com/TomaszJaworski777/Javelin', 'Tomasz Jaworski (Poland)', '2774', 'saved_engines\\Javelin 3.0.0 64-bit\\javelin-3.0.0-avx2.exe', '159', '2024-07-16T23:03:27Z', 'Rust')
('Odonata 0.7.0 64-bit', 'https://github.com/akanalytics/odonata', 'Andy Watkins (England)', '2772', 'saved_engines\\Odonata 0.7.0 64-bit\\odonata-0.7.0-windows-generic.exe', '159', '2023-10-04T13:39:44Z', 'Rust')
('Simbelmyne 1.6.0 64-bit', 'https://github.com/sroelants/simbelmyne', 'Sam Roelants (France)', '2768', 'saved_engines\\Simbelmyne 1.6.0 64-bit\\simbelmyne-v1.6.0-x86_64-v1.exe', '160-161', '2024-04-27T19:24:37Z', 'Rust')
('Inanis 1.1.0 64-bit', 'https://github.com/Tearth/Inanis', 'Pawel Osikowski (Poland)', '2764', 'saved_engines\\Inanis 1.1.0 64-bit\\inanis.exe', '160-161', '2022-07-31T12:06:21Z', 'Rust')
('Velvet 1.2.0 64-bit', 'https://github.com/mhonert/velvet-chess', 'Martin Honert (Germany)', '2764', 'saved_engines\\Velvet 1.2.0 64-bit\\velvet-v1.2.0-x86_64-modern.exe', '160-161', '2021-02-19T17:50:54Z', 'Rust')
('Aramis 1.4.0 64-bit', 'https://github.com/FedericoSaitta/Chess-Engine-in-cpp', 'Federico Saitta (Italy)', '2759', 'saved_engines\\Aramis 1.4.0 64-bit\\aramis_140_64_ja_bmi2.exe', '163-164', '2024-09-02T20:37:17Z', 'C++')
('Princhess 0.12.0 64-bit', 'https://github.com/princesslana/princhess', 'Lana Samson (Australia)', '2756', 'saved_engines\\Princhess 0.12.0 64-bit\\princhess.exe', '163-164', '2023-07-14T09:40:36Z', 'Rust')
('Seawall 20230316 64-bit', 'https://github.com/petur/seawall', 'Petur Runolfsson (Iceland)', '2755', 'saved_engines\\Seawall 20230316 64-bit\\seawall-20230316-windows-clang.exe', '163-164', '2023-03-16T18:13:26Z', 'C++')
('K2 0.99', 'https://github.com/serg-meus/k2', 'Sergey Meus (Russia)', '2754', 'saved_engines\\K2 0.99\\k2_099.exe', '165', '2021-01-01T04:05:05Z', 'C++')
('Dumb 2.0 64-bit', 'https://github.com/abulmo/Dumb', 'Richard Delorme (France)', '2743', 'saved_engines\\Dumb 2.0 64-bit\\dumb-2.0.exe', '168-169', '2023-11-28T20:45:12Z', 'D')
('Illumina 1.0 64-bit', 'https://github.com/Mergener/illumina', 'Thomas Mergener (Brazil)', '2742', 'saved_engines\\Illumina 1.0 64-bit\\illumina_1.0_avx2_windows_64-bit.exe', '168-169', '2024-07-30T21:51:23Z', 'C++')
('Zahak 5.0 64-bit', 'https://github.com/amanjpro/zahak', 'Amanj Sherwany (Canada)', '2726', 'saved_engines\\Zahak 5.0 64-bit\\zahak-windows-386-5.0.exe', '172', '2021-07-20T13:08:37Z', 'Go')
('Arcanum 2.1 64-bit', 'https://github.com/LarsAur/Arcanum', 'Lars Aurud (Norway)', '2723', 'saved_engines\\Arcanum 2.1 64-bit\\Arcanum.exe', '172', '2024-05-17T21:27:31Z', 'C++')
('Polaris 1.5.0 64-bit', 'https://github.com/Ciekce/Polaris', 'Conor Anstey (U.K.)', '2715', 'saved_engines\\Polaris 1.5.0 64-bit\\polaris-1.5.0-bmi2.exe', '172', '2023-04-17T23:34:43Z', 'C++')
